year,codest,codmun,enrolled,daycare_pop,ratio
2004,29,291992,0,1062,0.0
2008,29,291992,0,1159,0.0
2012,29,291992,76,1028,0.07392996108949416
2000,29,291995,0,953,0.0
2004,29,291995,117,1046,0.1118546845124283
2008,29,291995,41,587,0.06984667802385008
2012,29,291995,74,278,0.26618705035971224
2000,29,292000,0,608,0.0
2004,29,292000,0,591,0.0
2008,29,292000,0,681,0.0
2012,29,292000,0,592,0.0
2000,29,292010,104,1598,0.06508135168961202
2004,29,292010,119,1576,0.07550761421319797
2008,29,292010,154,1560,0.09871794871794871
2012,29,292010,167,1047,0.15950334288443171
2000,29,292020,226,1508,0.14986737400530503
2004,29,292020,0,1524,0.0
2008,29,292020,0,1656,0.0
2012,29,292020,0,1147,0.0
2000,29,292030,0,698,0.0
2004,29,292030,0,736,0.0
2008,29,292030,102,601,0.16971713810316139
2012,29,292030,136,451,0.30155210643015523
2000,29,292040,0,1369,0.0
2004,29,292040,35,1358,0.02577319587628866
2008,29,292040,281,1201,0.23397169025811823
2012,29,292040,86,842,0.1021377672209026
2000,29,292045,0,1027,0.0
2004,29,292045,0,1055,0.0
2008,29,292045,153,1209,0.12655086848635236
2012,29,292045,110,819,0.1343101343101343
2000,29,292050,230,2140,0.10747663551401869
2004,29,292050,359,2264,0.15856890459363956
2008,29,292050,478,2514,0.19013524264120923
2012,29,292050,434,1373,0.3160961398397669
2000,29,292060,106,3043,0.03483404534998357
2004,29,292060,138,3090,0.04466019417475728
2008,29,292060,343,3275,0.10473282442748091
2012,29,292060,358,2524,0.14183835182250396
2000,29,292070,0,1788,0.0
2004,29,292070,0,1823,0.0
2008,29,292070,150,1655,0.09063444108761329
2012,29,292070,62,1384,0.044797687861271675
2000,29,292080,57,989,0.057633973710819006
2004,29,292080,109,882,0.1235827664399093
2008,29,292080,80,1080,0.07407407407407407
2012,29,292080,74,712,0.10393258426966293
2000,29,292090,0,1445,0.0
2004,29,292090,0,1296,0.0
2008,29,292090,39,1499,0.02601734489659773
2012,29,292090,120,1069,0.11225444340505145
2000,29,292100,0,2514,0.0
2004,29,292100,238,2577,0.09235545207605743
2008,29,292100,261,2879,0.09065647794373047
2012,29,292100,425,2648,0.16049848942598188
2000,29,292105,80,928,0.08620689655172414
2004,29,292105,112,978,0.11451942740286299
2008,29,292105,100,1132,0.08833922261484099
2012,29,292105,121,785,0.15414012738853503
2000,29,292110,52,1562,0.03329065300896287
2004,29,292110,108,1508,0.07161803713527852
2008,29,292110,147,1578,0.09315589353612168
2012,29,292110,184,1248,0.14743589743589744
2000,29,292120,395,2185,0.18077803203661327
2004,29,292120,218,2280,0.0956140350877193
2008,29,292120,264,2185,0.1208237986270023
2012,29,292120,249,1659,0.15009041591320071
2000,29,292130,0,1000,0.0
2004,29,292130,0,1092,0.0
2008,29,292130,110,1019,0.10794896957801767
2012,29,292130,62,660,0.09393939393939393
2000,29,292140,111,1259,0.08816521048451152
2004,29,292140,163,1245,0.13092369477911647
2008,29,292140,149,1641,0.09079829372333943
2012,29,292140,214,1011,0.21167161226508407
2000,29,292145,0,661,0.0
2004,29,292145,0,768,0.0
2008,29,292145,56,510,0.10980392156862745
2012,29,292145,61,518,0.11776061776061776
2000,29,292150,0,4763,0.0
2004,29,292150,400,4879,0.08198401311744209
2008,29,292150,605,4603,0.13143601998696502
2012,29,292150,470,3299,0.1424674143679903
2000,29,292160,0,631,0.0
2004,29,292160,0,666,0.0
2008,29,292160,1,713,0.001402524544179523
2012,29,292160,0,470,0.0
2000,29,292170,103,3308,0.031136638452237003
2004,29,292170,201,3415,0.05885797950219619
2008,29,292170,430,3239,0.13275702377276938
2012,29,292170,419,2566,0.16328916601714732
2000,29,292180,0,782,0.0
2004,29,292180,0,774,0.0
2008,29,292180,14,952,0.014705882352941176
2012,29,292180,18,648,0.027777777777777776
2000,29,292190,0,971,0.0
2004,29,292190,79,1068,0.07397003745318352
2008,29,292190,105,1020,0.10294117647058823
2012,29,292190,66,638,0.10344827586206896
2000,29,292200,0,2711,0.0
2004,29,292200,0,3121,0.0
2008,29,292200,175,3223,0.05429723859757989
2012,29,292200,335,2688,0.12462797619047619
2000,29,292205,0,1622,0.0
2004,29,292205,73,1681,0.04342653182629387
2008,29,292205,103,1425,0.07228070175438596
2012,29,292205,40,821,0.048721071863580996
2000,29,292210,618,1892,0.3266384778012685
2004,29,292210,398,1547,0.2572721396250808
2008,29,292210,318,2098,0.1515729265967588
2012,29,292210,160,1588,0.10075566750629723
2000,29,292220,44,487,0.09034907597535935
2004,29,292220,34,506,0.06719367588932806
2008,29,292220,73,516,0.14147286821705427
2012,29,292220,117,414,0.2826086956521739
2000,29,292225,0,999,0.0
2004,29,292225,52,1034,0.05029013539651837
2008,29,292225,125,1171,0.1067463706233988
2012,29,292225,95,892,0.10650224215246637
2000,29,292230,155,2262,0.06852343059239611
2004,29,292230,197,2446,0.08053965658217498
2008,29,292230,159,1991,0.07985936715218483
2012,29,292230,176,1571,0.11203055378739657
2000,29,292240,40,1483,0.026972353337828724
2004,29,292240,112,1483,0.07552258934592043
2008,29,292240,147,1616,0.09096534653465346
2012,29,292240,140,1155,0.12121212121212122
2000,29,292250,88,1980,0.044444444444444446
2004,29,292250,0,1992,0.0
2008,29,292250,136,1981,0.06865219586067643
2012,29,292250,128,1706,0.07502930832356389
2000,29,292260,120,1007,0.11916583912611718
2004,29,292260,57,968,0.058884297520661155
2008,29,292260,68,1184,0.057432432432432436
2012,29,292260,181,822,0.22019464720194648
2000,29,292265,0,1095,0.0
2004,29,292265,0,1189,0.0
2008,29,292265,0,1174,0.0
2012,29,292265,64,709,0.09026798307475317
2000,29,292270,85,1201,0.07077435470441298
2004,29,292270,127,1251,0.10151878497202238
2008,29,292270,186,1562,0.11907810499359796
2012,29,292270,142,954,0.1488469601677149
2000,29,292273,31,532,0.05827067669172932
2004,29,292273,54,449,0.12026726057906459
2008,29,292273,38,540,0.07037037037037037
2012,29,292273,102,375,272
2000,29,292275,29,567,0.05114638447971781
2004,29,292275,152,460,0.33043478260869563
2008,29,292275,200,548,0.36496350364963503
2012,29,292275,153,424,0.3608490566037736
2000,29,292280,0,656,0.0
2004,29,292280,0,655,0.0
2008,29,292280,0,778,0.0
2012,29,292280,0,576,0.0
2000,29,292285,0,869,0.0
2004,29,292285,0,800,0.0
2008,29,292285,0,888,0.0
2012,29,292285,0,413,0.0
2000,29,292290,88,2256,0.03900709219858156
2004,29,292290,77,2246,0.03428317008014248
2008,29,292290,176,2321,0.07582938388625593
2012,29,292290,125,1563,0.0799744081893794
2000,29,292300,0,3071,0.0
2004,29,292300,0,3323,0.0
2008,29,292300,455,3335,0.136431784107946
2012,29,292300,484,2842,0.17030260380014076
2000,29,292303,0,614,0.0
2004,29,292303,0,565,0.0
2008,29,292303,107,743,0.1440107671601615
2012,29,292303,0,700,0.0
2000,29,292305,0,1170,0.0
2004,29,292305,181,1258,0.143879173290938
2008,29,292305,164,1254,0.13078149920255183
2012,29,292305,109,788,0.1383248730964467
2000,29,292310,0,2234,0.0
2004,29,292310,0,2327,0.0
2008,29,292310,94,2190,0.042922374429223746
2012,29,292310,100,1558,0.06418485237483953
2000,29,292320,0,1830,0.0
2004,29,292320,0,1850,0.0
2008,29,292320,7,1978,0.003538928210313448
2012,29,292320,9,1181,0.007620660457239628
2000,29,292330,20,519,0.038535645472061654
2004,29,292330,54,533,0.10131332082551595
2008,29,292330,55,623,0.08828250401284109
2012,29,292330,66,446,0.14798206278026907
2000,29,292335,0,1417,0.0
2004,29,292335,0,1534,0.0
2008,29,292335,23,1586,0.014501891551071878
2012,29,292335,76,1218,0.06239737274220033
2000,29,292340,0,1513,0.0
2004,29,292340,0,1501,0.0
2008,29,292340,181,1684,0.10748218527315914
2012,29,292340,232,1116,0.2078853046594982
2000,29,292350,0,706,0.0
2004,29,292350,62,721,0.08599167822468794
2008,29,292350,102,750,136
2012,29,292350,109,574,0.18989547038327526
2000,29,292360,42,1218,0.034482758620689655
2004,29,292360,52,1209,0.043010752688172046
2008,29,292360,85,1314,0.06468797564687975
2012,29,292360,83,1001,0.08291708291708291
2000,29,292370,0,2368,0.0
2004,29,292370,194,2489,0.07794294897549217
2008,29,292370,200,2745,0.07285974499089254
2012,29,292370,247,2092,0.11806883365200765
2000,29,292380,113,2239,0.05046895935685574
2004,29,292380,52,2259,0.023019034971226208
2008,29,292380,57,2389,0.02385935537881959
2012,29,292380,236,1608,0.14676616915422885
2000,29,292390,0,1156,0.0
2004,29,292390,24,1043,0.023010546500479387
2008,29,292390,0,1086,0.0
2012,29,292390,0,743,0.0
2000,29,292400,237,7632,0.031053459119496855
2004,29,292400,222,7949,0.027928041263051956
2008,29,292400,878,7837,0.11203266556080133
2012,29,292400,567,7025,0.080711743772242
2000,29,292405,0,1086,0.0
2004,29,292405,405,971,0.41709577754891863
2008,29,292405,42,1159,0.0362381363244176
2012,29,292405,156,790,0.19746835443037974
2000,29,292410,0,533,0.0
2004,29,292410,0,533,0.0
2008,29,292410,0,620,0.0
2012,29,292410,0,342,0.0
2000,29,292420,50,1690,0.029585798816568046
2004,29,292420,191,1777,0.10748452447945976
2008,29,292420,191,1704,0.11208920187793427
2012,29,292420,260,1158,0.22452504317789293
2000,29,292430,0,1488,0.0
2004,29,292430,52,1509,0.03445990722332671
2008,29,292430,87,1449,0.060041407867494824
2012,29,292430,60,1037,0.05785920925747348
2000,29,292440,161,2941,0.05474328459707582
2004,29,292440,411,2894,0.14201796821008983
2008,29,292440,487,3427,0.14210679894951853
2012,29,292440,267,2421,0.11028500619578686
2000,29,292450,68,1078,0.06307977736549165
2004,29,292450,173,1048,0.1650763358778626
2008,29,292450,55,1104,0.049818840579710144
2012,29,292450,47,808,0.05816831683168317
2000,29,292460,352,1792,0.19642857142857142
2004,29,292460,660,1681,0.39262343842950626
2008,29,292460,791,1680,0.4708333333333333
2012,29,292460,671,1399,0.47962830593280914
2000,29,292465,153,961,0.15920915712799166
2004,29,292465,0,979,0.0
2008,29,292465,0,896,0.0
2012,29,292465,0,593,0.0
2000,29,292467,0,1106,0.0
2004,29,292467,107,963,0.1111111111111111
2008,29,292467,102,920,0.1108695652173913
2012,29,292467,94,783,0.12005108556832694
2000,29,292470,0,1457,0.0
2004,29,292470,0,1665,0.0
2008,29,292470,0,1190,0.0
2012,29,292470,64,637,0.10047095761381476
2000,29,292480,106,1536,0.06901041666666667
2004,29,292480,209,1368,0.1527777777777778
2008,29,292480,255,2092,0.12189292543021032
2012,29,292480,151,1466,0.10300136425648022
2000,29,292490,33,614,0.05374592833876222
2004,29,292490,100,539,0.18552875695732837
2008,29,292490,70,680,0.10294117647058823
2012,29,292490,226,581,0.3889845094664372
2000,29,292500,56,1798,0.03114571746384872
2004,29,292500,0,1737,0.0
2008,29,292500,27,1760,0.01534090909090909
2012,29,292500,76,1503,0.05056553559547571
2000,29,292510,196,3628,0.05402425578831312
2004,29,292510,137,3840,0.03567708333333333
2008,29,292510,391,3665,0.10668485675306957
2012,29,292510,266,3050,0.08721311475409836
2000,29,292520,0,2035,0.0
2004,29,292520,0,2150,0.0
2008,29,292520,39,2283,0.017082785808147174
2012,29,292520,79,2062,0.03831231813773036
2000,29,292525,71,1519,0.0467412771560237
2004,29,292525,214,1519,0.14088215931533904
2008,29,292525,285,1347,0.21158129175946547
2012,29,292525,97,996,0.09738955823293173
2000,29,292530,140,10366,0.013505691684352691
2004,29,292530,72,13047,0.005518510002299379
2008,29,292530,348,11830,0.029416737109044803
2012,29,292530,1249,9977,0.12518793224416158
2000,29,292540,88,1304,0.06748466257668712
2004,29,292540,84,1456,0.057692307692307696
2008,29,292540,196,907,0.2160970231532525
2012,29,292540,136,589,0.23089983022071306
2000,29,292550,129,2647,0.048734416320362677
2004,29,292550,296,2802,0.10563882940756603
2008,29,292550,274,2556,0.10719874804381847
2012,29,292550,370,2004,0.18463073852295409
2000,29,292560,0,1009,0.0
2004,29,292560,65,1025,0.06341463414634146
2008,29,292560,85,995,0.08542713567839195
2012,29,292560,137,866,0.1581986143187067
2000,29,292570,111,1270,0.08740157480314961
2004,29,292570,58,1358,0.042709867452135494
2008,29,292570,47,1019,0.04612365063788027
2012,29,292570,52,634,0.08201892744479496
2000,29,292575,0,1700,0.0
2004,29,292575,191,1730,0.11040462427745665
2008,29,292575,164,2231,0.07350963693411026
2012,29,292575,140,1682,0.08323424494649227
2000,29,292580,0,2093,0.0
2004,29,292580,158,2143,0.07372841810545963
2008,29,292580,218,2388,0.09128978224455611
2012,29,292580,69,1514,0.04557463672391017
2000,29,292590,0,2410,0.0
2004,29,292590,197,2500,0.0788
2008,29,292590,196,2564,0.07644305772230889
2012,29,292590,293,1640,0.17865853658536585
2000,29,292593,184,787,0.2337992376111817
2004,29,292593,74,636,0.11635220125786164
2008,29,292593,218,789,0.27629911280101394
2012,29,292593,222,508,0.43700787401574803
2000,29,292595,0,1868,0.0
2004,29,292595,65,1868,0.034796573875803
2008,29,292595,315,1992,0.15813253012048192
2012,29,292595,201,1317,0.15261958997722094
2000,29,292600,373,3008,0.12400265957446809
2004,29,292600,866,3072,0.2819010416666667
2008,29,292600,447,3079,0.14517700552127313
2012,29,292600,397,2612,0.15199081163859113
2000,29,292610,69,823,0.08383961117861483
2004,29,292610,246,811,0.3033292231812577
2008,29,292610,210,921,0.2280130293159609
2012,29,292610,362,771,0.4695201037613489
2000,29,292620,0,1867,0.0
2004,29,292620,0,1922,0.0
2008,29,292620,38,2136,0.017790262172284643
2012,29,292620,71,1489,0.04768300873069174
2000,29,292630,39,2225,0.01752808988764045
2004,29,292630,42,2055,0.020437956204379562
2008,29,292630,91,2320,0.039224137931034485
2012,29,292630,159,1711,0.0929281122150789
2000,29,292640,156,2230,0.06995515695067264
2004,29,292640,913,2274,0.401495162708883
2008,29,292640,241,2400,0.10041666666666667
2012,29,292640,315,1812,0.173841059602649
2000,29,292650,0,1354,0.0
2004,29,292650,0,1354,0.0
2008,29,292650,136,1397,0.09735146743020759
2012,29,292650,177,896,0.19754464285714285
2000,29,292660,57,4152,0.013728323699421965
2004,29,292660,199,4288,0.04640858208955224
2008,29,292660,343,4128,0.08309108527131782
2012,29,292660,418,2851,0.14661522272886707
2000,29,292665,43,1325,0.03245283018867925
2004,29,292665,94,1478,0.06359945872801083
2008,29,292665,98,1237,0.07922392886014551
2012,29,292665,83,640,0.1296875
2000,29,292670,0,897,0.0
2004,29,292670,40,893,0.04479283314669653
2008,29,292670,33,893,0.036954087346024636
2012,29,292670,66,584,0.11301369863013698
2000,29,292680,0,1088,0.0
2004,29,292680,0,1127,0.0
2008,29,292680,57,1064,0.05357142857142857
2012,29,292680,152,739,0.20568335588633288
2000,29,292690,0,804,0.0
2004,29,292690,47,800,0.05875
2008,29,292690,105,739,0.14208389715832206
2012,29,292690,71,570,0.12456140350877193
2000,29,292700,96,3128,0.030690537084398978
2004,29,292700,175,3336,0.05245803357314149
2008,29,292700,421,3458,0.12174667437825333
2012,29,292700,238,2462,0.0966693744922827
2000,29,292710,55,614,0.08957654723127036
2004,29,292710,0,692,0.0
2008,29,292710,0,668,0.0
2012,29,292710,78,621,0.12560386473429952
2000,29,292720,75,2417,0.03103020273065784
2004,29,292720,468,2382,0.1964735516372796
2008,29,292720,151,2510,0.060159362549800796
2012,29,292720,268,1704,0.1572769953051643
2000,29,292730,407,811,0.5018495684340321
2004,29,292730,355,1049,0.33841754051477596
2008,29,292730,368,1101,0.33424159854677565
2012,29,292730,429,856,0.5011682242990654
2000,29,292740,5515,167100,0.03300418910831837
2004,29,292740,8464,177300,0.04773829667230683
2008,29,292740,10925,180046,0.06067893760483432
2012,29,292740,14350,134134,0.10698256966913683
2000,29,292750,0,1575,0.0
2004,29,292750,0,1616,0.0
2008,29,292750,99,1693,0.05847607796810396
2012,29,292750,110,1190,0.09243697478991597
2000,29,292760,0,1558,0.0
2004,29,292760,203,1692,0.11997635933806147
2008,29,292760,121,1467,0.08248125426039536
2012,29,292760,104,1037,0.10028929604628736
2000,29,292770,0,2469,0.0
2004,29,292770,45,3196,0.014080100125156446
2008,29,292770,158,2475,0.06383838383838383
2012,29,292770,283,2017,0.14030738720872582
2000,29,292780,112,515,0.2174757281553398
2004,29,292780,147,526,0.279467680608365
2008,29,292780,149,466,0.3197424892703863
2012,29,292780,110,355,0.30985915492957744
2000,29,292790,80,865,0.09248554913294797
2004,29,292790,96,897,0.10702341137123746
2008,29,292790,58,884,0.06561085972850679
2012,29,292790,139,562,0.24733096085409254
2000,29,292800,0,2492,0.0
2004,29,292800,138,2503,0.05513383939272873
2008,29,292800,161,2733,0.05890962312477131
2012,29,292800,261,2059,0.1267605633802817
2000,29,292805,0,1508,0.0
2004,29,292805,0,1476,0.0
2008,29,292805,62,1504,0.041223404255319146
2012,29,292805,33,810,0.040740740740740744
2000,29,292810,7,3391,0.0020642878207018578
2004,29,292810,52,3383,0.015370972509606859
2008,29,292810,217,3436,0.06315483119906869
2012,29,292810,252,2487,0.10132689987937274
2000,29,292820,0,1972,0.0
2004,29,292820,89,1955,0.04552429667519182
2008,29,292820,139,2079,0.06685906685906685
2012,29,292820,218,1504,0.1449468085106383
2000,29,292830,0,624,0.0
2004,29,292830,57,603,0.0945273631840796
2008,29,292830,45,743,0.06056527590847914
2012,29,292830,144,545,0.26422018348623855
2000,29,292840,0,2100,0.0
2004,29,292840,518,2127,0.24353549600376118
2008,29,292840,318,2520,0.1261904761904762
2012,29,292840,306,1817,0.16840946615299945
2000,29,292850,0,692,0.0
2004,29,292850,64,688,0.09302325581395349
2008,29,292850,82,826,0.09927360774818401
2012,29,292850,94,504,0.1865079365079365
2000,29,292860,168,4529,0.03709428129829984
2004,29,292860,272,4662,0.05834405834405834
2008,29,292860,446,4204,0.10608943862987631
2012,29,292860,942,3352,0.28102625298329353
2000,29,292870,146,5699,0.02561852956659063
2004,29,292870,413,6088,0.06783837056504599
2008,29,292870,1192,6023,0.19790801925950524
2012,29,292870,1649,5472,0.30135233918128657
2000,29,292880,0,3514,0.0
2004,29,292880,0,3657,0.0
2008,29,292880,0,4012,0.0
2012,29,292880,203,3226,0.06292622442653441
2000,29,292890,19,1837,0.010342950462710943
2004,29,292890,56,1837,0.030484485574305935
2008,29,292890,52,2595,0.02003853564547206
2012,29,292890,107,2194,0.0487693710118505
2000,29,292895,160,596,0.2684563758389262
2004,29,292895,72,546,0.13186813186813187
2008,29,292895,146,603,0.24212271973466004
2012,29,292895,145,499,0.2905811623246493
2000,29,292900,30,1010,0.0297029702970297
2004,29,292900,40,1056,0.03787878787878788
2008,29,292900,83,1159,0.07161345987920621
2012,29,292900,54,737,0.07327001356852103
2000,29,292905,0,955,0.0
2004,29,292905,0,951,0.0
2008,29,292905,27,1033,0.026137463697967087
2012,29,292905,18,918,0.0196078431372549
2000,29,292910,0,1451,0.0
2004,29,292910,100,1455,0.06872852233676977
2008,29,292910,43,1501,0.028647568287808126
2012,29,292910,149,1114,0.13375224416517056
2000,29,292920,162,2382,0.06801007556675064
2004,29,292920,272,2604,0.10445468509984639
2008,29,292920,235,2634,0.08921791951404708
2012,29,292920,365,2255,0.16186252771618626
2000,29,292925,0,1628,0.0
2004,29,292925,0,1647,0.0
2008,29,292925,33,1673,0.01972504482964734
2012,29,292925,31,1242,0.0249597423510467
2000,29,292930,248,2125,0.11670588235294117
2004,29,292930,320,2211,0.14473089099954772
2008,29,292930,354,2378,0.1488645920941968
2012,29,292930,156,2157,0.07232267037552156
2000,29,292935,0,568,0.0
2004,29,292935,81,474,0.17088607594936708
2008,29,292935,0,566,0.0
2012,29,292935,0,352,0.0
2000,29,292937,66,708,0.09322033898305085
2004,29,292937,150,557,0.26929982046678635
2008,29,292937,119,839,0.14183551847437426
2012,29,292937,231,669,0.3452914798206278
2000,29,292940,0,766,0.0
2004,29,292940,65,788,0.08248730964467005
2008,29,292940,96,833,0.11524609843937575
2012,29,292940,100,583,0.17152658662092624
2000,29,292950,0,3187,0.0
2004,29,292950,248,3289,0.07540285801155366
2008,29,292950,344,3182,0.10810810810810811
2012,29,292950,345,2400,0.14375
2000,29,292960,55,1161,0.047372954349698536
2004,29,292960,83,1197,0.06934001670843776
2008,29,292960,145,1247,0.11627906976744186
2012,29,292960,227,962,0.23596673596673598
2000,29,292970,0,1697,0.0
2004,29,292970,30,1840,0.016304347826086956
2008,29,292970,114,1746,0.06529209621993128
2012,29,292970,118,1176,0.10034013605442177
2000,29,292975,0,716,0.0
2004,29,292975,140,778,0.17994858611825193
2008,29,292975,32,788,0.04060913705583756
2012,29,292975,147,691,0.21273516642547033
2000,29,292980,67,882,0.07596371882086168
2004,29,292980,80,886,0.09029345372460497
2008,29,292980,169,945,0.17883597883597885
2012,29,292980,124,821,0.1510353227771011
2000,29,292990,277,3611,0.0767100526170036
2004,29,292990,184,3536,0.05203619909502263
2008,29,292990,196,3749,0.05228060816217658
2012,29,292990,295,2692,0.10958395245170877
2000,29,293000,0,750,0.0
2004,29,293000,95,756,0.12566137566137567
2008,29,293000,20,935,0.0213903743315508
2012,29,293000,8,594,0.013468013468013467
2000,29,293010,223,5295,0.0421152030217186
2004,29,293010,458,4797,0.0954763393787784
2008,29,293010,533,5323,0.10013150479053165
2012,29,293010,1299,4707,0.27597195666029317
2000,29,293015,365,3140,0.11624203821656051
2004,29,293015,720,3118,0.23091725465041693
2008,29,293015,853,3212,0.26556662515566626
2012,29,293015,406,2263,0.1794078656650464
2000,29,293020,115,3183,0.03612943763744895
2004,29,293020,0,3345,0.0
2008,29,293020,60,3734,0.016068559185859668
2012,29,293020,212,3080,0.06883116883116883
2000,29,293030,0,1422,0.0
2004,29,293030,60,1439,0.04169562195969423
2008,29,293030,31,1405,0.02206405693950178
2012,29,293030,116,1092,0.10622710622710622
2000,29,293040,0,1319,0.0
2004,29,293040,0,1323,0.0
2008,29,293040,13,1226,0.010603588907014683
2012,29,293040,39,795,0.04905660377358491
2000,29,293050,6,6946,0.0008638065073423554
2004,29,293050,515,6161,0.08359032624573932
2008,29,293050,571,6044,0.09447385837193911
2012,29,293050,1114,4696,0.23722316865417375
2000,29,293060,606,877,0.6909920182440137
2004,29,293060,150,900,0.16666666666666666
2008,29,293060,128,838,0.15274463007159905
2012,29,293060,145,743,0.19515477792732167
2000,29,293070,885,8419,0.10511937284713149
2004,29,293070,1109,9200,0.12054347826086957
2008,29,293070,2687,9533,0.28186300220287425
2012,29,293070,1929,8337,0.2313781935948183
2000,29,293075,12,1139,0.010535557506584723
2004,29,293075,170,1259,0.13502779984114377
2008,29,293075,0,1344,0.0
2012,29,293075,55,935,0.058823529411764705
2000,29,293076,0,1530,0.0
2004,29,293076,0,1711,0.0
2008,29,293076,94,1213,0.07749381698268755
2012,29,293076,143,692,0.20664739884393063
2000,29,293077,92,1816,0.05066079295154185
2004,29,293077,124,1820,0.06813186813186813
2008,29,293077,89,1757,0.050654524758110414
2012,29,293077,185,1460,0.1267123287671233
2000,29,293080,0,1517,0.0
2004,29,293080,0,1369,0.0
2008,29,293080,143,1846,0.07746478873239436
2012,29,293080,171,1085,0.1576036866359447
2000,29,293090,0,1055,0.0
2004,29,293090,106,1100,0.09636363636363636
2008,29,293090,26,1079,0.024096385542168676
2012,29,293090,0,765,0.0
2000,29,293100,56,1439,0.03891591382904795
2004,29,293100,111,1490,0.07449664429530202
2008,29,293100,139,1430,0.0972027972027972
2012,29,293100,211,1058,0.1994328922495274
2000,29,293105,0,1328,0.0
2004,29,293105,0,1360,0.0
2008,29,293105,105,1301,0.08070714834742505
2012,29,293105,110,982,0.1120162932790224
2000,29,293110,76,511,0.1487279843444227
2004,29,293110,67,432,0.1550925925925926
2008,29,293110,57,535,0.10654205607476636
2012,29,293110,48,413,0.1162227602905569
2000,29,293120,0,1532,0.0
2004,29,293120,152,1489,0.10208193418401612
2008,29,293120,217,1856,0.11691810344827586
2012,29,293120,188,1388,0.13544668587896252
2000,29,293130,177,1685,0.10504451038575667
2004,29,293130,200,1820,0.10989010989010989
2008,29,293130,189,1784,0.10594170403587444
2012,29,293130,187,1305,0.14329501915708812
2000,29,293135,100,8873,0.011270145384875465
2004,29,293135,254,9603,0.02645006768718109
2008,29,293135,418,9729,0.04296433343611882
2012,29,293135,509,9334,0.05453181915577459
2000,29,293140,0,621,0.0
2004,29,293140,65,600,0.10833333333333334
2008,29,293140,0,626,0.0
2012,29,293140,0,383,0.0
2000,29,293150,0,1976,0.0
2004,29,293150,140,1931,0.07250129466597618
2008,29,293150,273,2053,0.13297613248904042
2012,29,293150,445,1387,0.32083633741888967
2000,29,293160,0,1323,0.0
2004,29,293160,71,1328,0.053463855421686746
2008,29,293160,202,1364,0.14809384164222875
2012,29,293160,258,920,0.28043478260869564
2000,29,293170,0,1070,0.0
2004,29,293170,119,1091,0.10907424381301559
2008,29,293170,158,1044,0.15134099616858238
2012,29,293170,197,695,0.28345323741007195
2000,29,293180,42,1531,0.027433050293925537
2004,29,293180,55,1515,0.036303630363036306
2008,29,293180,68,1341,0.05070842654735272
2012,29,293180,163,854,0.19086651053864168
2000,29,293190,0,4255,0.0
2004,29,293190,416,4402,0.09450249886415266
2008,29,293190,690,4146,0.16642547033285093
2012,29,293190,1152,3103,0.37125362552368674
2000,29,293200,561,1953,0.2872503840245776
2004,29,293200,634,2003,0.3165252121817274
2008,29,293200,457,1835,0.24904632152588557
2012,29,293200,293,1351,0.21687638786084382
2000,29,293210,0,1471,0.0
2004,29,293210,129,1464,0.08811475409836066
2008,29,293210,213,1662,0.12815884476534295
2012,29,293210,216,1241,0.17405318291700242
2000,29,293220,137,1966,0.06968463886063073
2004,29,293220,193,2059,0.09373482272948033
2008,29,293220,339,1718,0.19732246798603026
2012,29,293220,205,1288,0.15916149068322982
2000,29,293230,9,1705,0.005278592375366569
2004,29,293230,90,1576,0.05710659898477157
2008,29,293230,168,2040,0.08235294117647059
2012,29,293230,173,1601,0.1080574640849469
2000,29,293240,0,1023,0.0
2004,29,293240,97,1031,0.09408341416100872
2008,29,293240,176,1000,176
2012,29,293240,64,753,0.0849933598937583
2000,29,293245,50,1253,0.03990422984836393
2004,29,293245,30,1346,0.022288261515601784
2008,29,293245,82,1487,0.05514458641560188
2012,29,293245,134,1103,0.1214868540344515
2000,29,293250,0,2764,0.0
2004,29,293250,240,3032,0.079155672823219
2008,29,293250,146,2209,0.06609325486645541
2012,29,293250,259,1567,0.1652839821314614
2000,29,293260,100,1239,0.08071025020177562
2004,29,293260,173,1243,0.13917940466613032
2008,29,293260,45,1275,0.03529411764705882
2012,29,293260,52,901,0.05771365149833518
2000,29,293270,0,1558,0.0
2004,29,293270,116,1234,0.0940032414910859
2008,29,293270,89,1779,0.05002810567734682
2012,29,293270,152,1226,0.12398042414355628
2000,29,293280,110,1817,0.06053935057787562
2004,29,293280,166,1809,0.09176340519624102
2008,29,293280,300,2124,0.14124293785310735
2012,29,293280,237,1261,0.1879460745440127
2000,29,293290,672,6252,0.10748560460652591
2004,29,293290,769,6598,0.11655046983934525
2008,29,293290,394,6973,0.05650365696256991
2012,29,293290,528,5237,0.10082108077143402
2000,29,293300,454,1473,0.30821452817379497
2004,29,293300,441,1514,0.2912813738441215
2008,29,293300,418,1626,0.2570725707257073
2012,29,293300,299,1443,0.2072072072072072
2000,29,293305,0,1127,0.0
2004,29,293305,0,1134,0.0
2008,29,293305,79,1240,0.06370967741935483
2012,29,293305,39,761,0.051248357424441525
2000,29,293310,93,493,0.18864097363083165
2004,29,293310,135,437,0.30892448512585813
2008,29,293310,120,586,0.20477815699658702
2012,29,293310,159,497,0.3199195171026157
2000,29,293315,27,1274,0.02119309262166405
2004,29,293315,108,1165,0.0927038626609442
2008,29,293315,39,1260,0.030952380952380953
2012,29,293315,102,853,0.11957796014067995
2000,29,293317,0,624,0.0
